# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/genes/Platynothrus_peltifer/ASSEMBLY_EVALUATION/P_peltifer.fasta -o P_peltifer.P_peltifer.GEYZ01.1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m transcriptome -c 8 --long
#
# Busco id	Status	Sequence	Score	Length
EOG090X00QS	Fragmented	gb-GEYZ01067940.1-	192.5	198
EOG090X00RF	Complete	gb-GEYZ01073401.1-	1110.6	953
EOG090X00RJ	Duplicated	gb-GEYZ01025672.1-	616.6	737
EOG090X00RJ	Duplicated	gb-GEYZ01025673.1-	616.7	737
EOG090X00SQ	Complete	gb-GEYZ01069294.1-	782.6	578
EOG090X00ST	Duplicated	gb-GEYZ01007888.1-	258.2	195
EOG090X00ST	Duplicated	gb-GEYZ01023529.1-	236.1	513
EOG090X00ST	Duplicated	gb-GEYZ01023530.1-	239.1	513
EOG090X00TB	Complete	gb-GEYZ01022333.1-	719.9	354
EOG090X00U2	Fragmented	gb-GEYZ01012234.1-	242.3	304
EOG090X00U8	Complete	gb-GEYZ01074007.1-	1500.5	982
EOG090X00V6	Duplicated	gb-GEYZ01032790.1-	1718.2	865
EOG090X00V6	Duplicated	gb-GEYZ01032791.1-	1718.5	865
EOG090X00VK	Missing
EOG090X00WU	Complete	gb-GEYZ01017899.1-	357.2	431
EOG090X00X3	Duplicated	gb-GEYZ01036743.1-	1077.5	839
EOG090X00X3	Duplicated	gb-GEYZ01036745.1-	1082.5	761
EOG090X0109	Complete	gb-GEYZ01074108.1-	1452.7	761
EOG090X010S	Duplicated	gb-GEYZ01035178.1-	1506.5	1231
EOG090X010S	Duplicated	gb-GEYZ01035179.1-	1505.8	1231
EOG090X0131	Complete	gb-GEYZ01073946.1-	452.1	402
EOG090X013U	Complete	gb-GEYZ01027038.1-	268.7	476
EOG090X0141	Duplicated	gb-GEYZ01075156.1-	469.7	270
EOG090X0141	Duplicated	gb-GEYZ01075158.1-	468.4	270
EOG090X0141	Duplicated	gb-GEYZ01075159.1-	469.5	270
EOG090X0143	Complete	gb-GEYZ01021553.1-	751.8	508
EOG090X014A	Complete	gb-GEYZ01020619.1-	859.1	428
EOG090X014D	Fragmented	gb-GEYZ01008448.1-	226.7	194
EOG090X014G	Complete	gb-GEYZ01031442.1-	1410.2	823
EOG090X0154	Complete	gb-GEYZ01074997.1-	679.7	558
EOG090X015P	Duplicated	gb-GEYZ01033747.1-	900.5	619
EOG090X015P	Duplicated	gb-GEYZ01033748.1-	799.0	558
EOG090X015P	Duplicated	gb-GEYZ01033749.1-	900.6	619
EOG090X017M	Complete	gb-GEYZ01073501.1-	523.1	528
EOG090X017N	Missing
EOG090X017X	Complete	gb-GEYZ01034066.1-	1399.1	828
EOG090X0181	Complete	gb-GEYZ01028587.1-	968.9	667
EOG090X018J	Complete	gb-GEYZ01025605.1-	357.9	253
EOG090X019S	Fragmented	gb-GEYZ01066758.1-	71.8	84
EOG090X01A3	Duplicated	gb-GEYZ01030901.1-	427.4	256
EOG090X01A3	Duplicated	gb-GEYZ01030902.1-	480.3	356
EOG090X01AN	Complete	gb-GEYZ01018698.1-	391.6	259
EOG090X01B4	Fragmented	gb-GEYZ01061858.1-	442.3	239
EOG090X01BP	Complete	gb-GEYZ01040187.1-	178.7	173
EOG090X01BU	Complete	gb-GEYZ01027357.1-	619.1	499
EOG090X01EL	Complete	gb-GEYZ01026920.1-	919.7	511
EOG090X01EZ	Complete	gb-GEYZ01024915.1-	1114.1	643
EOG090X01F7	Complete	gb-GEYZ01022817.1-	711.9	666
EOG090X01FD	Fragmented	gb-GEYZ01012053.1-	176.3	101
EOG090X01FO	Complete	gb-GEYZ01030847.1-	1403.7	743
EOG090X01G2	Complete	gb-GEYZ01029998.1-	854.8	546
EOG090X01H4	Complete	gb-GEYZ01013597.1-	290.1	374
EOG090X01HT	Complete	gb-GEYZ01072381.1-	898.5	496
EOG090X01LO	Duplicated	gb-GEYZ01032874.1-	475.3	284
EOG090X01LO	Duplicated	gb-GEYZ01032875.1-	477.4	284
EOG090X01LQ	Complete	gb-GEYZ01007187.1-	248.2	221
EOG090X01LU	Complete	gb-GEYZ01011806.1-	791.8	377
EOG090X01LY	Complete	gb-GEYZ01022877.1-	586.0	438
EOG090X01MR	Complete	gb-GEYZ01025015.1-	399.7	514
EOG090X01NK	Complete	gb-GEYZ01027149.1-	965.7	685
EOG090X01NX	Complete	gb-GEYZ01024855.1-	1213.2	675
EOG090X01OH	Fragmented	gb-GEYZ01033469.1-	255.5	153
EOG090X01OT	Complete	gb-GEYZ01021521.1-	364.1	192
EOG090X01QS	Duplicated	gb-GEYZ01072870.1-	465.4	312
EOG090X01QS	Duplicated	gb-GEYZ01072871.1-	451.2	313
EOG090X01QX	Duplicated	gb-GEYZ01025237.1-	144.6	93
EOG090X01QX	Duplicated	gb-GEYZ01025238.1-	143.8	93
EOG090X01R0	Duplicated	gb-GEYZ01004094.1-	151.7	502
EOG090X01R0	Duplicated	gb-GEYZ01004095.1-	151.7	502
EOG090X01R1	Complete	gb-GEYZ01020955.1-	985.7	581
EOG090X01SN	Duplicated	gb-GEYZ01036968.1-	768.0	576
EOG090X01SN	Duplicated	gb-GEYZ01036969.1-	770.2	577
EOG090X01U4	Complete	gb-GEYZ01031180.1-	916.2	656
EOG090X01UE	Complete	gb-GEYZ01032705.1-	1003.7	569
EOG090X01UY	Complete	gb-GEYZ01030085.1-	902.6	595
EOG090X01V1	Complete	gb-GEYZ01033319.1-	980.1	571
EOG090X01W2	Duplicated	gb-GEYZ01025716.1-	664.7	441
EOG090X01W2	Duplicated	gb-GEYZ01025717.1-	664.8	441
EOG090X01XB	Complete	gb-GEYZ01074071.1-	212.5	197
EOG090X01YQ	Fragmented	gb-GEYZ01017171.1-	535.8	252
EOG090X0205	Fragmented	gb-GEYZ01006830.1-	267.5	199
EOG090X020Y	Complete	gb-GEYZ01022933.1-	247.9	162
EOG090X020Z	Complete	gb-GEYZ01007459.1-	247.1	155
EOG090X021B	Complete	gb-GEYZ01008686.1-	167.7	218
EOG090X023B	Complete	gb-GEYZ01070844.1-	440.5	302
EOG090X024P	Complete	gb-GEYZ01014549.1-	495.3	384
EOG090X0266	Missing
EOG090X0267	Complete	gb-GEYZ01025297.1-	430.9	432
EOG090X026K	Complete	gb-GEYZ01023022.1-	915.3	571
EOG090X026V	Missing
EOG090X0272	Complete	gb-GEYZ01026464.1-	351.1	281
EOG090X0279	Complete	gb-GEYZ01028760.1-	920.1	513
EOG090X027A	Duplicated	gb-GEYZ01027922.1-	330.6	229
EOG090X027A	Duplicated	gb-GEYZ01027923.1-	339.4	232
EOG090X027A	Duplicated	gb-GEYZ01027925.1-	333.5	338
EOG090X027R	Complete	gb-GEYZ01025618.1-	937.3	554
EOG090X027U	Complete	gb-GEYZ01071979.1-	368.6	357
EOG090X0289	Complete	gb-GEYZ01021865.1-	480.1	504
EOG090X028A	Duplicated	gb-GEYZ01027395.1-	522.9	452
EOG090X028A	Duplicated	gb-GEYZ01027397.1-	502.4	436
EOG090X028B	Duplicated	gb-GEYZ01016273.1-	326.3	389
EOG090X028B	Duplicated	gb-GEYZ01016275.1-	327.8	381
EOG090X028J	Fragmented	gb-GEYZ01064030.1-	212.9	162
EOG090X0294	Duplicated	gb-GEYZ01032507.1-	1083.6	632
EOG090X0294	Duplicated	gb-GEYZ01032508.1-	1084.3	632
EOG090X0296	Duplicated	gb-GEYZ01034075.1-	843.2	629
EOG090X0296	Duplicated	gb-GEYZ01034076.1-	841.7	646
EOG090X02BU	Complete	gb-GEYZ01028943.1-	829.1	510
EOG090X02BW	Fragmented	gb-GEYZ01012406.1-	291.3	211
EOG090X02C6	Complete	gb-GEYZ01020411.1-	691.3	492
EOG090X02CC	Complete	gb-GEYZ01074637.1-	941.7	645
EOG090X02D0	Missing
EOG090X02DA	Complete	gb-GEYZ01018818.1-	401.5	205
EOG090X02DF	Complete	gb-GEYZ01069508.1-	945.3	470
EOG090X02DX	Duplicated	gb-GEYZ01018529.1-	580.1	369
EOG090X02DX	Duplicated	gb-GEYZ01018530.1-	591.0	369
EOG090X02DX	Duplicated	gb-GEYZ01018531.1-	591.2	369
EOG090X02DZ	Complete	gb-GEYZ01025476.1-	865.4	591
EOG090X02EM	Complete	gb-GEYZ01029335.1-	390.5	406
EOG090X02EP	Complete	gb-GEYZ01031806.1-	573.8	493
EOG090X02FO	Duplicated	gb-GEYZ01075876.1-	756.7	442
EOG090X02FO	Duplicated	gb-GEYZ01075877.1-	756.4	442
EOG090X02FO	Duplicated	gb-GEYZ01075878.1-	756.5	442
EOG090X02G1	Fragmented	gb-GEYZ01013718.1-	493.8	403
EOG090X02H3	Complete	gb-GEYZ01021818.1-	184.7	226
EOG090X02H9	Complete	gb-GEYZ01073417.1-	595.3	615
EOG090X02HV	Complete	gb-GEYZ01022844.1-	596.3	512
EOG090X02I4	Complete	gb-GEYZ01035418.1-	751.8	461
EOG090X02IK	Fragmented	gb-GEYZ01009111.1-	103.6	128
EOG090X02IW	Duplicated	gb-GEYZ01071146.1-	282.3	227
EOG090X02IW	Duplicated	gb-GEYZ01071147.1-	282.0	227
EOG090X02IW	Duplicated	gb-GEYZ01071149.1-	281.4	227
EOG090X02IY	Fragmented	gb-GEYZ01015887.1-	171.0	144
EOG090X02J8	Missing
EOG090X02LG	Missing
EOG090X02LQ	Complete	gb-GEYZ01022941.1-	797.7	549
EOG090X02LT	Complete	gb-GEYZ01011677.1-	379.7	321
EOG090X02MG	Fragmented	gb-GEYZ01014573.1-	369.8	297
EOG090X02MW	Complete	gb-GEYZ01025200.1-	377.3	427
EOG090X02NT	Fragmented	gb-GEYZ01045317.1-	504.7	240
EOG090X02PU	Duplicated	gb-GEYZ01070714.1-	477.3	278
EOG090X02PU	Duplicated	gb-GEYZ01070714.1-	484.9	293
EOG090X02PU	Duplicated	gb-GEYZ01070716.1-	495.6	290
EOG090X02PU	Duplicated	gb-GEYZ01070716.1-	503.2	301
EOG090X02QS	Complete	gb-GEYZ01014790.1-	791.8	491
EOG090X02QX	Complete	gb-GEYZ01029658.1-	843.6	564
EOG090X02RM	Complete	gb-GEYZ01020546.1-	310.8	286
EOG090X02RQ	Complete	gb-GEYZ01026435.1-	751.3	426
EOG090X02S0	Complete	gb-GEYZ01070994.1-	626.2	598
EOG090X02SD	Fragmented	gb-GEYZ01048278.1-	180.1	139
EOG090X02SJ	Complete	gb-GEYZ01029560.1-	585.8	674
EOG090X02T5	Complete	gb-GEYZ01071621.1-	822.5	435
EOG090X02VY	Fragmented	gb-GEYZ01002555.1-	117.4	77
EOG090X02WG	Duplicated	gb-GEYZ01004035.1-	359.3	305
EOG090X02WG	Duplicated	gb-GEYZ01011076.1-	334.2	234
EOG090X02WG	Duplicated	gb-GEYZ01011077.1-	334.2	234
EOG090X02Z1	Complete	gb-GEYZ01020313.1-	582.1	362
EOG090X02ZJ	Fragmented	gb-GEYZ01049622.1-	141.7	98
EOG090X0302	Fragmented	gb-GEYZ01064707.1-	117.4	87
EOG090X030C	Complete	gb-GEYZ01023672.1-	714.9	519
EOG090X030S	Complete	gb-GEYZ01030018.1-	850.4	495
EOG090X0318	Complete	gb-GEYZ01014630.1-	213.9	302
EOG090X031T	Complete	gb-GEYZ01020272.1-	527.4	363
EOG090X0324	Complete	gb-GEYZ01013226.1-	309.8	277
EOG090X032C	Complete	gb-GEYZ01032631.1-	429.8	281
EOG090X032R	Duplicated	gb-GEYZ01072153.1-	629.0	409
EOG090X032R	Duplicated	gb-GEYZ01072155.1-	629.3	409
EOG090X032R	Duplicated	gb-GEYZ01072156.1-	629.0	409
EOG090X033I	Complete	gb-GEYZ01024678.1-	866.1	487
EOG090X033O	Complete	gb-GEYZ01025625.1-	582.6	365
EOG090X0363	Complete	gb-GEYZ01018011.1-	767.3	490
EOG090X0364	Complete	gb-GEYZ01024582.1-	567.5	391
EOG090X036X	Complete	gb-GEYZ01035143.1-	523.3	399
EOG090X037B	Complete	gb-GEYZ01070077.1-	303.2	324
EOG090X037N	Complete	gb-GEYZ01030083.1-	566.3	435
EOG090X0398	Duplicated	gb-GEYZ01073212.1-	212.5	174
EOG090X0398	Duplicated	gb-GEYZ01073213.1-	212.7	174
EOG090X0398	Duplicated	gb-GEYZ01073214.1-	203.3	182
EOG090X03A4	Complete	gb-GEYZ01022513.1-	363.0	324
EOG090X03AJ	Complete	gb-GEYZ01025333.1-	477.0	360
EOG090X03AK	Duplicated	gb-GEYZ01029375.1-	762.0	474
EOG090X03AK	Duplicated	gb-GEYZ01029376.1-	758.5	525
EOG090X03B0	Fragmented	gb-GEYZ01043911.1-	273.4	151
EOG090X03B7	Duplicated	gb-GEYZ01074735.1-	698.2	523
EOG090X03B7	Duplicated	gb-GEYZ01074736.1-	698.2	523
EOG090X03CE	Fragmented	gb-GEYZ01017076.1-	294.4	187
EOG090X03DA	Complete	gb-GEYZ01071717.1-	924.8	444
EOG090X03DI	Fragmented	gb-GEYZ01068484.1-	290.1	212
EOG090X03EV	Complete	gb-GEYZ01021727.1-	413.8	286
EOG090X03FQ	Complete	gb-GEYZ01023291.1-	210.5	291
EOG090X03G1	Complete	gb-GEYZ01027039.1-	648.3	416
EOG090X03G5	Duplicated	gb-GEYZ01016220.1-	345.4	262
EOG090X03G5	Duplicated	gb-GEYZ01016221.1-	345.4	262
EOG090X03GO	Complete	gb-GEYZ01032214.1-	814.0	647
EOG090X03H5	Duplicated	gb-GEYZ01023621.1-	459.7	340
EOG090X03H5	Duplicated	gb-GEYZ01023622.1-	460.0	340
EOG090X03H5	Duplicated	gb-GEYZ01023623.1-	460.2	340
EOG090X03I5	Complete	gb-GEYZ01002279.1-	212.3	217
EOG090X03JL	Complete	gb-GEYZ01016027.1-	668.3	390
EOG090X03K5	Duplicated	gb-GEYZ01027723.1-	508.8	311
EOG090X03K5	Duplicated	gb-GEYZ01027724.1-	509.1	311
EOG090X03K5	Duplicated	gb-GEYZ01027733.1-	508.9	311
EOG090X03KG	Complete	gb-GEYZ01028589.1-	259.3	404
EOG090X03KK	Complete	gb-GEYZ01029264.1-	416.1	390
EOG090X03KZ	Fragmented	gb-GEYZ01016599.1-	77.6	57
EOG090X03LH	Duplicated	gb-GEYZ01072437.1-	443.3	306
EOG090X03LH	Duplicated	gb-GEYZ01072438.1-	498.0	306
EOG090X03LH	Duplicated	gb-GEYZ01072439.1-	432.6	260
EOG090X03M6	Fragmented	gb-GEYZ01022645.1-	441.4	258
EOG090X03NS	Complete	gb-GEYZ01033138.1-	623.5	429
EOG090X03O4	Complete	gb-GEYZ01030332.1-	838.3	416
EOG090X03P9	Duplicated	gb-GEYZ01028314.1-	280.9	479
EOG090X03P9	Duplicated	gb-GEYZ01028315.1-	272.3	469
EOG090X03QA	Complete	gb-GEYZ01015823.1-	459.4	340
EOG090X03QF	Fragmented	gb-GEYZ01023671.1-	222.6	180
EOG090X03QT	Fragmented	gb-GEYZ01069074.1-	302.1	209
EOG090X03QW	Duplicated	gb-GEYZ01030499.1-	663.5	380
EOG090X03QW	Duplicated	gb-GEYZ01030500.1-	663.1	380
EOG090X03R5	Duplicated	gb-GEYZ01028689.1-	834.3	459
EOG090X03R5	Duplicated	gb-GEYZ01028690.1-	835.5	459
EOG090X03RD	Complete	gb-GEYZ01072533.1-	399.6	254
EOG090X03RJ	Duplicated	gb-GEYZ01018524.1-	419.6	237
EOG090X03RJ	Duplicated	gb-GEYZ01018525.1-	419.6	237
EOG090X03RP	Duplicated	gb-GEYZ01037500.1-	618.9	317
EOG090X03RP	Duplicated	gb-GEYZ01037501.1-	618.3	336
EOG090X03S1	Complete	gb-GEYZ01024594.1-	775.9	434
EOG090X03SL	Duplicated	gb-GEYZ01072435.1-	796.7	468
EOG090X03SL	Duplicated	gb-GEYZ01072436.1-	690.9	392
EOG090X03ST	Complete	gb-GEYZ01011792.1-	296.3	252
EOG090X03SX	Complete	gb-GEYZ01019331.1-	413.2	416
EOG090X03T7	Duplicated	gb-GEYZ01022676.1-	391.0	469
EOG090X03T7	Duplicated	gb-GEYZ01022678.1-	351.9	363
EOG090X03TK	Complete	gb-GEYZ01022808.1-	623.6	322
EOG090X03TW	Complete	gb-GEYZ01011235.1-	135.8	199
EOG090X03TX	Complete	gb-GEYZ01003868.1-	326.7	247
EOG090X03U0	Complete	gb-GEYZ01073032.1-	852.8	476
EOG090X03UT	Duplicated	gb-GEYZ01026098.1-	675.0	390
EOG090X03UT	Duplicated	gb-GEYZ01026099.1-	675.1	390
EOG090X03V0	Duplicated	gb-GEYZ01013443.1-	179.6	248
EOG090X03V0	Duplicated	gb-GEYZ01026302.1-	184.3	309
EOG090X03VW	Complete	gb-GEYZ01027969.1-	895.8	461
EOG090X03WO	Duplicated	gb-GEYZ01027242.1-	390.3	281
EOG090X03WO	Duplicated	gb-GEYZ01027243.1-	390.3	281
EOG090X03YC	Complete	gb-GEYZ01029750.1-	138.8	179
EOG090X03YJ	Fragmented	gb-GEYZ01007141.1-	245.7	141
EOG090X03YR	Complete	gb-GEYZ01018442.1-	264.3	264
EOG090X03ZI	Complete	gb-GEYZ01012094.1-	442.7	249
EOG090X0424	Complete	gb-GEYZ01028716.1-	500.6	345
EOG090X0431	Complete	gb-GEYZ01012384.1-	299.2	235
EOG090X0438	Complete	gb-GEYZ01029044.1-	528.3	382
EOG090X0439	Missing
EOG090X043F	Complete	gb-GEYZ01070238.1-	482.7	401
EOG090X043H	Complete	gb-GEYZ01007447.1-	466.9	390
EOG090X044C	Duplicated	gb-GEYZ01073438.1-	606.1	387
EOG090X044C	Duplicated	gb-GEYZ01073439.1-	605.6	388
EOG090X0464	Missing
EOG090X047B	Complete	gb-GEYZ01064976.1-	387.9	279
EOG090X047D	Complete	gb-GEYZ01032303.1-	604.9	526
EOG090X0484	Duplicated	gb-GEYZ01069460.1-	140.9	193
EOG090X0484	Duplicated	gb-GEYZ01069462.1-	141.0	193
EOG090X0489	Complete	gb-GEYZ01028472.1-	764.7	434
EOG090X048D	Complete	gb-GEYZ01066795.1-	452.1	297
EOG090X0491	Complete	gb-GEYZ01016561.1-	602.2	376
EOG090X049L	Fragmented	gb-GEYZ01041281.1-	218.4	223
EOG090X049M	Missing
EOG090X04A7	Duplicated	gb-GEYZ01028730.1-	577.2	421
EOG090X04A7	Duplicated	gb-GEYZ01028732.1-	670.6	472
EOG090X04A7	Duplicated	gb-GEYZ01028733.1-	576.2	399
EOG090X04AR	Duplicated	gb-GEYZ01072326.1-	504.6	308
EOG090X04AR	Duplicated	gb-GEYZ01072328.1-	504.7	308
EOG090X04AR	Duplicated	gb-GEYZ01072329.1-	504.1	308
EOG090X04CK	Complete	gb-GEYZ01071642.1-	495.9	409
EOG090X04D9	Duplicated	gb-GEYZ01029994.1-	275.7	491
EOG090X04D9	Duplicated	gb-GEYZ01029995.1-	275.8	491
EOG090X04DJ	Complete	gb-GEYZ01017828.1-	357.9	251
EOG090X04DO	Complete	gb-GEYZ01030987.1-	743.2	381
EOG090X04EN	Complete	gb-GEYZ01029790.1-	499.8	392
EOG090X04F1	Fragmented	gb-GEYZ01009959.1-	193.0	199
EOG090X04G3	Complete	gb-GEYZ01029486.1-	159.4	183
EOG090X04G6	Duplicated	gb-GEYZ01067702.1-	675.3	400
EOG090X04G6	Duplicated	gb-GEYZ01067703.1-	614.1	371
EOG090X04G7	Fragmented	gb-GEYZ01003465.1-	245.2	197
EOG090X04G9	Complete	gb-GEYZ01023595.1-	112.3	194
EOG090X04HR	Fragmented	gb-GEYZ01064265.1-	315.0	186
EOG090X04HX	Duplicated	gb-GEYZ01072714.1-	801.2	483
EOG090X04HX	Duplicated	gb-GEYZ01072715.1-	801.5	483
EOG090X04HX	Duplicated	gb-GEYZ01072716.1-	801.1	483
EOG090X04IO	Fragmented	gb-GEYZ01024998.1-	76.2	95
EOG090X04JL	Fragmented	gb-GEYZ01007446.1-	142.4	119
EOG090X04K8	Complete	gb-GEYZ01067800.1-	265.9	198
EOG090X04KD	Complete	gb-GEYZ01026820.1-	541.6	349
EOG090X04KW	Duplicated	gb-GEYZ01028321.1-	348.1	302
EOG090X04KW	Duplicated	gb-GEYZ01028322.1-	348.0	302
EOG090X04KW	Duplicated	gb-GEYZ01028323.1-	347.5	305
EOG090X04L0	Complete	gb-GEYZ01019692.1-	82.8	174
EOG090X04L5	Complete	gb-GEYZ01030250.1-	425.4	268
EOG090X04LA	Fragmented	gb-GEYZ01067915.1-	98.8	72
EOG090X04LH	Fragmented	gb-GEYZ01064290.1-	270.6	223
EOG090X04MD	Complete	gb-GEYZ01017594.1-	314.7	359
EOG090X04NF	Complete	gb-GEYZ01030250.1-	452.4	459
EOG090X04NQ	Complete	gb-GEYZ01072625.1-	596.5	338
EOG090X04O4	Complete	gb-GEYZ01026672.1-	619.3	484
EOG090X04OZ	Complete	gb-GEYZ01022505.1-	713.7	362
EOG090X04PU	Duplicated	gb-GEYZ01012884.1-	711.7	374
EOG090X04PU	Duplicated	gb-GEYZ01012885.1-	712.1	374
EOG090X04TT	Complete	gb-GEYZ01065448.1-	506.6	315
EOG090X04TU	Complete	gb-GEYZ01073225.1-	412.3	244
EOG090X04U5	Duplicated	gb-GEYZ01024286.1-	601.4	450
EOG090X04U5	Duplicated	gb-GEYZ01024287.1-	623.2	472
EOG090X04UC	Complete	gb-GEYZ01016345.1-	164.7	117
EOG090X04UV	Complete	gb-GEYZ01020818.1-	501.7	373
EOG090X04VI	Complete	gb-GEYZ01034040.1-	563.8	399
EOG090X04W0	Duplicated	gb-GEYZ01070460.1-	156.8	165
EOG090X04W0	Duplicated	gb-GEYZ01070461.1-	156.8	166
EOG090X04WQ	Complete	gb-GEYZ01029493.1-	520.3	492
EOG090X04WU	Complete	gb-GEYZ01047560.1-	403.5	253
EOG090X04X8	Complete	gb-GEYZ01020603.1-	189.0	268
EOG090X04XE	Complete	gb-GEYZ01025751.1-	485.3	357
EOG090X04Y3	Complete	gb-GEYZ01079390.1-	414.0	259
EOG090X04YD	Complete	gb-GEYZ01012830.1-	168.4	226
EOG090X04Z1	Complete	gb-GEYZ01013082.1-	399.9	247
EOG090X04Z9	Duplicated	gb-GEYZ01032488.1-	465.7	397
EOG090X04Z9	Duplicated	gb-GEYZ01032489.1-	466.6	397
EOG090X04ZD	Complete	gb-GEYZ01028501.1-	42.1	193
EOG090X0508	Complete	gb-GEYZ01013102.1-	345.1	283
EOG090X050I	Duplicated	gb-GEYZ01027082.1-	340.0	200
EOG090X050I	Duplicated	gb-GEYZ01027083.1-	334.5	198
EOG090X0511	Complete	gb-GEYZ01054118.1-	132.1	76
EOG090X0515	Duplicated	gb-GEYZ01033573.1-	469.3	323
EOG090X0515	Duplicated	gb-GEYZ01033574.1-	469.5	358
EOG090X0515	Duplicated	gb-GEYZ01033575.1-	468.2	358
EOG090X051L	Complete	gb-GEYZ01072349.1-	624.5	404
EOG090X051P	Duplicated	gb-GEYZ01073003.1-	463.1	311
EOG090X051P	Duplicated	gb-GEYZ01073004.1-	462.5	311
EOG090X054E	Complete	gb-GEYZ01027478.1-	327.2	245
EOG090X055U	Complete	gb-GEYZ01071739.1-	562.1	344
EOG090X057R	Complete	gb-GEYZ01011770.1-	368.8	294
EOG090X058A	Duplicated	gb-GEYZ01019634.1-	171.0	224
EOG090X058A	Duplicated	gb-GEYZ01019635.1-	171.2	224
EOG090X058P	Complete	gb-GEYZ01072812.1-	406.2	239
EOG090X059J	Missing
EOG090X05AC	Duplicated	gb-GEYZ01029066.1-	394.5	343
EOG090X05AC	Duplicated	gb-GEYZ01029067.1-	354.4	316
EOG090X05AC	Duplicated	gb-GEYZ01029068.1-	354.4	316
EOG090X05AE	Duplicated	gb-GEYZ01072573.1-	554.6	406
EOG090X05AE	Duplicated	gb-GEYZ01072574.1-	554.0	406
EOG090X05CB	Complete	gb-GEYZ01027767.1-	572.6	330
EOG090X05CU	Complete	gb-GEYZ01027596.1-	336.1	320
EOG090X05CZ	Duplicated	gb-GEYZ01031639.1-	423.0	243
EOG090X05CZ	Duplicated	gb-GEYZ01031640.1-	423.2	243
EOG090X05E1	Complete	gb-GEYZ01028443.1-	467.7	345
EOG090X05E6	Complete	gb-GEYZ01030876.1-	585.6	448
EOG090X05EE	Complete	gb-GEYZ01073336.1-	594.0	366
EOG090X05GA	Complete	gb-GEYZ01014427.1-	468.0	347
EOG090X05H4	Complete	gb-GEYZ01013396.1-	484.8	266
EOG090X05H5	Complete	gb-GEYZ01068137.1-	141.1	133
EOG090X05J1	Complete	gb-GEYZ01027310.1-	513.6	266
EOG090X05JJ	Complete	gb-GEYZ01025776.1-	264.4	319
EOG090X05JX	Complete	gb-GEYZ01024522.1-	489.8	368
EOG090X05KU	Complete	gb-GEYZ01070243.1-	347.4	211
EOG090X05LM	Fragmented	gb-GEYZ01065032.1-	267.1	136
EOG090X05NC	Duplicated	gb-GEYZ01071853.1-	568.4	342
EOG090X05NC	Duplicated	gb-GEYZ01071854.1-	568.3	342
