# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/genes/Hypochthonius_rufulus/ASSEMBLY_EVALUATION/H_rufulus.fasta -o H_rufulus.H_rufulus.GEYP01.1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m transcriptome -c 8 --long
#
# Busco id	Status	Sequence	Score	Length
EOG090X019S	Complete	gb-GEYP01058555.1-	228.7	456
EOG090X01A3	Complete	gb-GEYP01011377.1-	889.9	605
EOG090X01AN	Fragmented	gb-GEYP01054698.1-	256.0	148
EOG090X01B4	Complete	gb-GEYP01006984.1-	229.6	467
EOG090X01BP	Complete	gb-GEYP01001409.1-	210.9	216
EOG090X01BU	Complete	gb-GEYP01048748.1-	624.2	508
EOG090X01EL	Complete	gb-GEYP01058611.1-	893.7	495
EOG090X01EZ	Complete	gb-GEYP01008142.1-	663.0	611
EOG090X01F7	Complete	gb-GEYP01054819.1-	661.7	657
EOG090X01FD	Complete	gb-GEYP01003704.1-	490.8	492
EOG090X01FO	Complete	gb-GEYP01011434.1-	1395.1	739
EOG090X01G2	Complete	gb-GEYP01009269.1-	982.3	612
EOG090X01H4	Fragmented	gb-GEYP01041522.1-	241.6	231
EOG090X01HT	Fragmented	gb-GEYP01001885.1-	592.7	293
EOG090X01LO	Complete	gb-GEYP01017400.1-	479.1	290
EOG090X01LQ	Complete	gb-GEYP01053383.1-	261.4	204
EOG090X01LU	Complete	gb-GEYP01015171.1-	1196.8	605
EOG090X01LY	Complete	gb-GEYP01003653.1-	639.9	460
EOG090X01MR	Complete	gb-GEYP01014922.1-	434.9	544
EOG090X01NK	Complete	gb-GEYP01006554.1-	629.4	428
EOG090X01NX	Complete	gb-GEYP01054130.1-	1211.2	675
EOG090X01OH	Duplicated	gb-GEYP01015790.1-	410.3	233
EOG090X01OH	Duplicated	gb-GEYP01015791.1-	411.9	233
EOG090X01OH	Duplicated	gb-GEYP01015792.1-	410.5	276
EOG090X01OT	Complete	gb-GEYP01035855.1-	413.2	272
EOG090X01QS	Duplicated	gb-GEYP01046434.1-	486.4	336
EOG090X01QS	Duplicated	gb-GEYP01046435.1-	486.5	336
EOG090X01QX	Duplicated	gb-GEYP01012370.1-	140.8	256
EOG090X01QX	Duplicated	gb-GEYP01012372.1-	140.7	256
EOG090X01QX	Duplicated	gb-GEYP01012374.1-	140.9	256
EOG090X01R0	Complete	gb-GEYP01000167.1-	172.0	515
EOG090X01R1	Complete	gb-GEYP01054604.1-	983.1	581
EOG090X01SN	Fragmented	gb-GEYP01052748.1-	659.7	316
EOG090X01U4	Complete	gb-GEYP01003679.1-	613.9	405
EOG090X01UE	Complete	gb-GEYP01008768.1-	935.2	661
EOG090X01UY	Complete	gb-GEYP01054861.1-	897.0	593
EOG090X01V1	Complete	gb-GEYP01051689.1-	982.4	575
EOG090X01W2	Fragmented	gb-GEYP01046519.1-	617.2	336
EOG090X01XB	Fragmented	gb-GEYP01052163.1-	95.6	74
EOG090X01YQ	Duplicated	gb-GEYP01006259.1-	861.1	585
EOG090X01YQ	Duplicated	gb-GEYP01006260.1-	861.0	585
EOG090X0205	Fragmented	gb-GEYP01053754.1-	358.6	196
EOG090X020Y	Complete	gb-GEYP01051793.1-	245.3	145
EOG090X020Z	Duplicated	gb-GEYP01050593.1-	316.0	224
EOG090X020Z	Duplicated	gb-GEYP01050594.1-	316.0	224
EOG090X021B	Complete	gb-GEYP01046844.1-	406.0	477
EOG090X023B	Complete	gb-GEYP01054003.1-	576.9	590
EOG090X024P	Complete	gb-GEYP01001685.1-	830.2	646
EOG090X0266	Complete	gb-GEYP01056764.1-	176.5	363
EOG090X0267	Complete	gb-GEYP01051773.1-	151.8	249
EOG090X026K	Duplicated	gb-GEYP01049280.1-	865.7	579
EOG090X026K	Duplicated	gb-GEYP01049281.1-	805.4	493
EOG090X026K	Duplicated	gb-GEYP01049282.1-	928.6	622
EOG090X026V	Complete	gb-GEYP01051814.1-	222.9	345
EOG090X0272	Complete	gb-GEYP01058832.1-	485.9	357
EOG090X0279	Complete	gb-GEYP01012822.1-	955.7	528
EOG090X027A	Complete	gb-GEYP01045354.1-	672.7	567
EOG090X027R	Duplicated	gb-GEYP01013920.1-	929.0	554
EOG090X027R	Duplicated	gb-GEYP01013921.1-	930.9	554
EOG090X027R	Duplicated	gb-GEYP01013922.1-	930.4	554
EOG090X027U	Duplicated	gb-GEYP01012235.1-	382.5	402
EOG090X027U	Duplicated	gb-GEYP01012236.1-	383.2	403
EOG090X027U	Duplicated	gb-GEYP01012237.1-	386.2	374
EOG090X0289	Duplicated	gb-GEYP01054521.1-	439.7	454
EOG090X0289	Duplicated	gb-GEYP01054522.1-	493.6	509
EOG090X028A	Complete	gb-GEYP01050210.1-	571.2	500
EOG090X028B	Complete	gb-GEYP01057485.1-	262.5	345
EOG090X028J	Complete	gb-GEYP01051066.1-	464.5	371
EOG090X0294	Complete	gb-GEYP01010383.1-	1057.8	632
EOG090X0296	Complete	gb-GEYP01013034.1-	832.0	538
EOG090X02BU	Complete	gb-GEYP01055763.1-	821.3	510
EOG090X02BW	Complete	gb-GEYP01042947.1-	451.8	327
EOG090X02C6	Duplicated	gb-GEYP01058151.1-	670.1	462
EOG090X02C6	Duplicated	gb-GEYP01058152.1-	695.7	492
EOG090X02CC	Duplicated	gb-GEYP01007043.1-	961.8	629
EOG090X02CC	Duplicated	gb-GEYP01007044.1-	962.2	630
EOG090X02D0	Complete	gb-GEYP01048590.1-	97.0	120
EOG090X02DA	Complete	gb-GEYP01006466.1-	302.0	365
EOG090X02DF	Complete	gb-GEYP01044118.1-	988.5	491
EOG090X02DX	Duplicated	gb-GEYP01010423.1-	585.4	372
EOG090X02DX	Duplicated	gb-GEYP01010424.1-	586.0	371
EOG090X02DX	Duplicated	gb-GEYP01010428.1-	557.3	349
EOG090X02DZ	Complete	gb-GEYP01000122.1-	872.0	617
EOG090X02EM	Complete	gb-GEYP01009024.1-	607.0	568
EOG090X02EP	Complete	gb-GEYP01055295.1-	860.0	508
EOG090X02FO	Duplicated	gb-GEYP01011333.1-	757.4	389
EOG090X02FO	Duplicated	gb-GEYP01011334.1-	757.4	389
EOG090X02FO	Duplicated	gb-GEYP01011335.1-	757.5	389
EOG090X02G1	Complete	gb-GEYP01056739.1-	716.8	520
EOG090X02H3	Complete	gb-GEYP01038619.1-	187.1	217
EOG090X02H9	Complete	gb-GEYP01003175.1-	583.4	454
EOG090X02HV	Complete	gb-GEYP01055319.1-	680.3	629
EOG090X02I4	Duplicated	gb-GEYP01014332.1-	757.5	460
EOG090X02I4	Duplicated	gb-GEYP01014334.1-	695.4	417
EOG090X02IK	Complete	gb-GEYP01040032.1-	476.8	364
EOG090X02IW	Duplicated	gb-GEYP01042080.1-	290.9	230
EOG090X02IW	Duplicated	gb-GEYP01042082.1-	291.1	230
EOG090X02IW	Duplicated	gb-GEYP01042086.1-	291.1	230
EOG090X02IY	Fragmented	gb-GEYP01051281.1-	282.6	203
EOG090X02J8	Fragmented	gb-GEYP01051170.1-	47.6	171
EOG090X02LG	Missing
EOG090X02LQ	Complete	gb-GEYP01058353.1-	784.1	539
EOG090X02LT	Complete	gb-GEYP01003990.1-	503.6	433
EOG090X02MG	Complete	gb-GEYP01052659.1-	481.0	439
EOG090X02MW	Complete	gb-GEYP01008423.1-	384.8	427
EOG090X02NT	Complete	gb-GEYP01003734.1-	556.6	394
EOG090X02PU	Duplicated	gb-GEYP01050855.1-	836.1	522
EOG090X02PU	Duplicated	gb-GEYP01050856.1-	836.3	522
EOG090X02QS	Complete	gb-GEYP01049020.1-	811.9	491
EOG090X02QX	Complete	gb-GEYP01048604.1-	828.6	547
EOG090X02RM	Fragmented	gb-GEYP01031921.1-	177.9	128
EOG090X02RQ	Duplicated	gb-GEYP01053282.1-	798.0	456
EOG090X02RQ	Duplicated	gb-GEYP01053283.1-	797.9	456
EOG090X02S0	Complete	gb-GEYP01006335.1-	657.4	605
EOG090X02SD	Fragmented	gb-GEYP01005075.1-	176.3	227
EOG090X02SJ	Complete	gb-GEYP01000495.1-	571.2	600
EOG090X02T5	Duplicated	gb-GEYP01004569.1-	813.9	432
EOG090X02T5	Duplicated	gb-GEYP01004570.1-	813.8	432
EOG090X02VY	Complete	gb-GEYP01057836.1-	671.1	619
EOG090X02WG	Complete	gb-GEYP01057208.1-	476.6	425
EOG090X02Z1	Complete	gb-GEYP01001848.1-	772.9	632
EOG090X02ZJ	Complete	gb-GEYP01037686.1-	269.5	264
EOG090X0302	Fragmented	gb-GEYP01042135.1-	127.5	83
EOG090X030C	Duplicated	gb-GEYP01006023.1-	716.0	553
EOG090X030C	Duplicated	gb-GEYP01006024.1-	715.9	554
EOG090X030S	Complete	gb-GEYP01006091.1-	785.4	447
EOG090X0318	Complete	gb-GEYP01039463.1-	598.1	410
EOG090X031T	Complete	gb-GEYP01038735.1-	516.2	364
EOG090X0324	Complete	gb-GEYP01007619.1-	501.8	437
EOG090X032C	Complete	gb-GEYP01000376.1-	687.9	440
EOG090X032R	Duplicated	gb-GEYP01058874.1-	574.7	415
EOG090X032R	Duplicated	gb-GEYP01058875.1-	576.0	415
EOG090X033I	Complete	gb-GEYP01052892.1-	854.9	487
EOG090X033O	Duplicated	gb-GEYP01043566.1-	562.3	370
EOG090X033O	Duplicated	gb-GEYP01043568.1-	587.2	367
EOG090X0363	Complete	gb-GEYP01047332.1-	714.8	469
EOG090X0364	Duplicated	gb-GEYP01007313.1-	567.5	391
EOG090X0364	Duplicated	gb-GEYP01007314.1-	567.5	391
EOG090X036X	Duplicated	gb-GEYP01045438.1-	536.2	382
EOG090X036X	Duplicated	gb-GEYP01045439.1-	525.8	377
EOG090X037B	Complete	gb-GEYP01053280.1-	272.4	313
EOG090X037N	Duplicated	gb-GEYP01053182.1-	70.6	227
EOG090X037N	Duplicated	gb-GEYP01053183.1-	69.0	227
EOG090X0398	Duplicated	gb-GEYP01011397.1-	232.2	171
EOG090X0398	Duplicated	gb-GEYP01011398.1-	229.4	171
EOG090X03A4	Duplicated	gb-GEYP01054412.1-	404.3	380
EOG090X03A4	Duplicated	gb-GEYP01054414.1-	404.6	380
EOG090X03AJ	Duplicated	gb-GEYP01007340.1-	582.9	505
EOG090X03AJ	Duplicated	gb-GEYP01007341.1-	581.7	516
EOG090X03AK	Complete	gb-GEYP01013272.1-	794.4	466
EOG090X03B0	Complete	gb-GEYP01049407.1-	628.9	361
EOG090X03B7	Duplicated	gb-GEYP01007618.1-	361.1	240
EOG090X03B7	Duplicated	gb-GEYP01007618.1-	369.6	289
EOG090X03CE	Complete	gb-GEYP01053269.1-	572.9	459
EOG090X03DA	Complete	gb-GEYP01043733.1-	924.7	444
EOG090X03DI	Complete	gb-GEYP01045759.1-	298.6	266
EOG090X03EV	Complete	gb-GEYP01042464.1-	415.2	353
EOG090X03FQ	Complete	gb-GEYP01000825.1-	281.4	449
EOG090X03G1	Complete	gb-GEYP01054274.1-	657.6	418
EOG090X03G5	Complete	gb-GEYP01058616.1-	340.3	259
EOG090X03GO	Complete	gb-GEYP01012041.1-	804.5	674
EOG090X03H5	Duplicated	gb-GEYP01044372.1-	450.8	341
EOG090X03H5	Duplicated	gb-GEYP01044373.1-	450.6	341
EOG090X03I5	Complete	gb-GEYP01052662.1-	332.7	315
EOG090X03JL	Complete	gb-GEYP01013835.1-	743.4	447
EOG090X03K5	Duplicated	gb-GEYP01004338.1-	510.4	309
EOG090X03K5	Duplicated	gb-GEYP01004339.1-	508.5	309
EOG090X03K5	Duplicated	gb-GEYP01004340.1-	510.4	309
EOG090X03KG	Duplicated	gb-GEYP01006641.1-	259.4	359
EOG090X03KG	Duplicated	gb-GEYP01006642.1-	257.7	361
EOG090X03KG	Duplicated	gb-GEYP01006643.1-	257.2	361
EOG090X03KK	Complete	gb-GEYP01055930.1-	435.0	378
EOG090X03KZ	Complete	gb-GEYP01008256.1-	231.6	301
EOG090X03LH	Complete	gb-GEYP01006900.1-	498.8	305
EOG090X03M6	Complete	gb-GEYP01046999.1-	815.5	459
EOG090X03NS	Duplicated	gb-GEYP01047132.1-	638.2	431
EOG090X03NS	Duplicated	gb-GEYP01047133.1-	622.2	434
EOG090X03O4	Complete	gb-GEYP01052930.1-	844.6	421
EOG090X03P9	Complete	gb-GEYP01005151.1-	281.9	326
EOG090X03QA	Duplicated	gb-GEYP01051882.1-	527.2	400
EOG090X03QA	Duplicated	gb-GEYP01051884.1-	576.3	384
EOG090X03QF	Complete	gb-GEYP01053624.1-	395.2	334
EOG090X03QT	Complete	gb-GEYP01058066.1-	804.7	518
EOG090X03QW	Duplicated	gb-GEYP01054338.1-	655.6	380
EOG090X03QW	Duplicated	gb-GEYP01054339.1-	655.4	380
EOG090X03R5	Complete	gb-GEYP01009624.1-	834.3	461
EOG090X03RD	Duplicated	gb-GEYP01005249.1-	658.1	411
EOG090X03RD	Duplicated	gb-GEYP01005250.1-	657.7	411
EOG090X03RJ	Complete	gb-GEYP01055857.1-	653.1	447
EOG090X03RP	Complete	gb-GEYP01006708.1-	630.2	316
EOG090X03S1	Complete	gb-GEYP01052558.1-	771.2	435
EOG090X03SL	Complete	gb-GEYP01052212.1-	798.7	468
EOG090X03ST	Complete	gb-GEYP01008483.1-	447.2	410
EOG090X03SX	Complete	gb-GEYP01001767.1-	502.5	510
EOG090X03T7	Duplicated	gb-GEYP01001186.1-	384.8	392
EOG090X03T7	Duplicated	gb-GEYP01001188.1-	386.0	392
EOG090X03T7	Duplicated	gb-GEYP01001189.1-	385.2	392
EOG090X03TK	Duplicated	gb-GEYP01010634.1-	625.1	334
EOG090X03TK	Duplicated	gb-GEYP01010635.1-	603.8	334
EOG090X03TW	Complete	gb-GEYP01051528.1-	262.3	363
EOG090X03TX	Complete	gb-GEYP01057351.1-	519.5	478
EOG090X03U0	Complete	gb-GEYP01045881.1-	861.7	476
EOG090X03UT	Duplicated	gb-GEYP01007187.1-	681.3	390
EOG090X03UT	Duplicated	gb-GEYP01007190.1-	682.0	390
EOG090X03V0	Duplicated	gb-GEYP01045567.1-	208.9	287
EOG090X03V0	Duplicated	gb-GEYP01049719.1-	187.2	252
EOG090X03VW	Complete	gb-GEYP01053731.1-	897.0	461
EOG090X03WO	Complete	gb-GEYP01047609.1-	392.4	296
EOG090X03YC	Missing
EOG090X03YJ	Fragmented	gb-GEYP01038287.1-	213.2	120
EOG090X03YR	Complete	gb-GEYP01003278.1-	367.8	361
EOG090X03ZI	Complete	gb-GEYP01046597.1-	733.5	434
EOG090X0424	Fragmented	gb-GEYP01048763.1-	49.6	41
EOG090X0431	Duplicated	gb-GEYP01057999.1-	320.4	229
EOG090X0431	Duplicated	gb-GEYP01058000.1-	320.3	229
EOG090X0431	Duplicated	gb-GEYP01058001.1-	317.6	255
EOG090X0438	Complete	gb-GEYP01000923.1-	530.4	384
EOG090X0439	Missing
EOG090X043F	Complete	gb-GEYP01005165.1-	498.8	412
EOG090X043H	Duplicated	gb-GEYP01007784.1-	521.4	556
EOG090X043H	Duplicated	gb-GEYP01007785.1-	521.1	587
EOG090X043H	Duplicated	gb-GEYP01007789.1-	456.2	389
EOG090X044C	Duplicated	gb-GEYP01048504.1-	612.1	376
EOG090X044C	Duplicated	gb-GEYP01048505.1-	612.4	376
EOG090X044C	Duplicated	gb-GEYP01048506.1-	612.5	376
EOG090X0464	Missing
EOG090X047B	Complete	gb-GEYP01052174.1-	333.1	258
EOG090X047D	Duplicated	gb-GEYP01015734.1-	596.2	520
EOG090X047D	Duplicated	gb-GEYP01015738.1-	596.0	520
EOG090X047D	Duplicated	gb-GEYP01015740.1-	571.0	491
EOG090X0484	Duplicated	gb-GEYP01016272.1-	131.7	244
EOG090X0484	Duplicated	gb-GEYP01016273.1-	131.5	244
EOG090X0489	Complete	gb-GEYP01050464.1-	765.9	438
EOG090X048D	Complete	gb-GEYP01005749.1-	474.5	339
EOG090X0491	Complete	gb-GEYP01046306.1-	609.8	376
EOG090X049L	Duplicated	gb-GEYP01013166.1-	423.3	346
EOG090X049L	Duplicated	gb-GEYP01013168.1-	423.4	346
EOG090X049L	Duplicated	gb-GEYP01013169.1-	423.8	346
EOG090X049M	Fragmented	gb-GEYP01019750.1-	173.3	131
EOG090X04A7	Duplicated	gb-GEYP01002399.1-	553.3	397
EOG090X04A7	Duplicated	gb-GEYP01002400.1-	552.8	397
EOG090X04A7	Duplicated	gb-GEYP01002401.1-	553.1	397
EOG090X04AR	Complete	gb-GEYP01046138.1-	505.8	303
EOG090X04CK	Complete	gb-GEYP01042369.1-	357.7	289
EOG090X04D9	Complete	gb-GEYP01009177.1-	556.1	502
EOG090X04DJ	Complete	gb-GEYP01041092.1-	353.1	252
EOG090X04DO	Complete	gb-GEYP01056996.1-	752.5	381
EOG090X04EN	Complete	gb-GEYP01002581.1-	477.3	442
EOG090X04F1	Duplicated	gb-GEYP01003576.1-	339.8	546
EOG090X04F1	Duplicated	gb-GEYP01003578.1-	340.6	546
EOG090X04G3	Complete	gb-GEYP01001577.1-	154.2	218
EOG090X04G6	Complete	gb-GEYP01052128.1-	680.7	400
EOG090X04G7	Complete	gb-GEYP01041666.1-	440.4	429
EOG090X04G9	Complete	gb-GEYP01044035.1-	104.0	234
EOG090X04HR	Complete	gb-GEYP01009583.1-	574.1	421
EOG090X04HX	Complete	gb-GEYP01045856.1-	808.8	483
EOG090X04IO	Fragmented	gb-GEYP01055665.1-	93.7	146
EOG090X04JL	Duplicated	gb-GEYP01003982.1-	202.7	206
EOG090X04JL	Duplicated	gb-GEYP01003983.1-	202.4	206
EOG090X04JL	Duplicated	gb-GEYP01003984.1-	202.8	206
EOG090X04K8	Complete	gb-GEYP01052627.1-	563.8	405
EOG090X04KD	Complete	gb-GEYP01041255.1-	533.0	341
EOG090X04KW	Fragmented	gb-GEYP01040246.1-	191.1	109
EOG090X04L0	Complete	gb-GEYP01052700.1-	122.1	205
EOG090X04L5	Complete	gb-GEYP01013205.1-	412.8	261
EOG090X04LA	Fragmented	gb-GEYP01022069.1-	146.2	115
EOG090X04LH	Complete	gb-GEYP01043031.1-	258.3	267
EOG090X04MD	Complete	gb-GEYP01055642.1-	311.8	398
EOG090X04NF	Complete	gb-GEYP01049577.1-	467.7	471
EOG090X04NQ	Duplicated	gb-GEYP01045144.1-	527.3	394
EOG090X04NQ	Duplicated	gb-GEYP01045145.1-	534.4	342
EOG090X04NQ	Duplicated	gb-GEYP01058628.1-	591.7	345
EOG090X04O4	Complete	gb-GEYP01057923.1-	626.6	480
EOG090X04OZ	Duplicated	gb-GEYP01013281.1-	715.0	378
EOG090X04OZ	Duplicated	gb-GEYP01013285.1-	715.3	378
EOG090X04PU	Duplicated	gb-GEYP01045178.1-	703.2	371
EOG090X04PU	Duplicated	gb-GEYP01045179.1-	703.2	371
EOG090X04TT	Complete	gb-GEYP01049539.1-	509.8	323
EOG090X04TU	Complete	gb-GEYP01050707.1-	562.4	377
EOG090X04U5	Duplicated	gb-GEYP01015760.1-	618.7	424
EOG090X04U5	Duplicated	gb-GEYP01015761.1-	618.3	425
EOG090X04U5	Duplicated	gb-GEYP01015762.1-	618.8	424
EOG090X04UC	Complete	gb-GEYP01044302.1-	163.1	116
EOG090X04UV	Complete	gb-GEYP01055269.1-	510.3	373
EOG090X04VI	Fragmented	gb-GEYP01003968.1-	502.8	316
EOG090X04W0	Duplicated	gb-GEYP01044648.1-	192.7	198
EOG090X04W0	Duplicated	gb-GEYP01044650.1-	198.7	233
EOG090X04W0	Duplicated	gb-GEYP01044651.1-	195.6	204
EOG090X04WQ	Duplicated	gb-GEYP01014405.1-	511.9	487
EOG090X04WQ	Duplicated	gb-GEYP01014407.1-	517.0	487
EOG090X04WU	Complete	gb-GEYP01049049.1-	600.9	397
EOG090X04X8	Duplicated	gb-GEYP01007117.1-	252.5	372
EOG090X04X8	Duplicated	gb-GEYP01007119.1-	240.6	339
EOG090X04XE	Duplicated	gb-GEYP01047240.1-	477.4	358
EOG090X04XE	Duplicated	gb-GEYP01047241.1-	424.1	322
EOG090X04Y3	Complete	gb-GEYP01058905.1-	562.0	353
EOG090X04YD	Complete	gb-GEYP01044406.1-	325.9	416
EOG090X04Z1	Complete	gb-GEYP01044928.1-	408.3	247
EOG090X04Z9	Complete	gb-GEYP01003854.1-	461.5	403
EOG090X04ZD	Complete	gb-GEYP01009092.1-	49.3	254
EOG090X0508	Complete	gb-GEYP01045385.1-	307.4	247
EOG090X050I	Duplicated	gb-GEYP01045189.1-	330.0	198
EOG090X050I	Duplicated	gb-GEYP01045190.1-	336.7	200
EOG090X0511	Fragmented	gb-GEYP01023914.1-	74.6	57
EOG090X0515	Complete	gb-GEYP01045831.1-	473.9	305
EOG090X051L	Complete	gb-GEYP01044354.1-	557.9	394
EOG090X051P	Complete	gb-GEYP01007739.1-	469.8	312
EOG090X054E	Duplicated	gb-GEYP01013945.1-	326.2	244
EOG090X054E	Duplicated	gb-GEYP01013946.1-	326.3	244
EOG090X055U	Complete	gb-GEYP01008016.1-	567.4	344
EOG090X057R	Complete	gb-GEYP01045605.1-	354.8	294
EOG090X058A	Duplicated	gb-GEYP01055371.1-	199.9	211
EOG090X058A	Duplicated	gb-GEYP01055372.1-	201.6	211
EOG090X058P	Complete	gb-GEYP01044042.1-	407.5	239
EOG090X059J	Missing
EOG090X05AC	Duplicated	gb-GEYP01007135.1-	364.7	297
EOG090X05AC	Duplicated	gb-GEYP01007136.1-	404.4	346
EOG090X05AC	Duplicated	gb-GEYP01007137.1-	363.1	297
EOG090X05AE	Duplicated	gb-GEYP01009894.1-	547.4	400
EOG090X05AE	Duplicated	gb-GEYP01009895.1-	547.5	400
EOG090X05CB	Complete	gb-GEYP01002720.1-	580.1	329
EOG090X05CU	Complete	gb-GEYP01045627.1-	335.4	305
EOG090X05CZ	Complete	gb-GEYP01001316.1-	421.0	263
EOG090X05E1	Complete	gb-GEYP01044841.1-	482.8	346
EOG090X05E6	Complete	gb-GEYP01002354.1-	555.7	420
EOG090X05EE	Fragmented	gb-GEYP01000559.1-	318.9	197
EOG090X05GA	Complete	gb-GEYP01039231.1-	420.8	346
EOG090X05H4	Complete	gb-GEYP01034552.1-	486.1	266
EOG090X05H5	Complete	gb-GEYP01009025.1-	183.5	123
EOG090X05J1	Complete	gb-GEYP01045609.1-	510.7	263
EOG090X05JJ	Duplicated	gb-GEYP01050403.1-	303.8	314
EOG090X05JJ	Duplicated	gb-GEYP01050404.1-	312.6	329
EOG090X05JX	Complete	gb-GEYP01039368.1-	437.1	321
EOG090X05KU	Complete	gb-GEYP01045731.1-	524.5	297
EOG090X05LM	Missing
EOG090X05NC	Duplicated	gb-GEYP01054424.1-	565.7	342
EOG090X05NC	Duplicated	gb-GEYP01054425.1-	565.8	342
EOG090X05NC	Duplicated	gb-GEYP01054426.1-	565.6	342
EOG090X05NI	Duplicated	gb-GEYP01005384.1-	296.8	226
