# BUSCO version is: 3.1.0 
# The lineage dataset is: arthropoda_odb9 (Creation date: 2017-02-07, number of species: 60, number of BUSCOs: 1066)
# To reproduce this run: python /usr/bin/run_BUSCO.py -i /cl_tmp/hahnc/Oribatid/genes/Nothurs_palustris/ASSEMBLY_EVALUATION/N_palustris.fasta -o N_palustris.N_palustris.GEYJ01.1 -l /usr/people/EDVZ/hahnc/BUSCOS/arthropoda_odb9/ -m transcriptome -c 8 --long
#
# Busco id	Status	Sequence	Score	Length
EOG090X01W2	Duplicated	gb-GEYJ01117912.1-	663.3	412
EOG090X01XB	Complete	gb-GEYJ01004310.1-	241.5	219
EOG090X01YQ	Complete	gb-GEYJ01013472.1-	878.1	588
EOG090X0205	Duplicated	gb-GEYJ01088160.1-	676.1	478
EOG090X0205	Duplicated	gb-GEYJ01088161.1-	676.5	478
EOG090X020Y	Complete	gb-GEYJ01070754.1-	247.2	143
EOG090X020Z	Complete	gb-GEYJ01052112.1-	317.9	222
EOG090X021B	Complete	gb-GEYJ01089870.1-	423.5	445
EOG090X023B	Complete	gb-GEYJ01012876.1-	591.1	580
EOG090X024P	Complete	gb-GEYJ01093645.1-	836.7	642
EOG090X0266	Duplicated	gb-GEYJ01020898.1-	193.5	378
EOG090X0266	Duplicated	gb-GEYJ01020899.1-	193.4	378
EOG090X0266	Duplicated	gb-GEYJ01020900.1-	193.5	378
EOG090X0267	Complete	gb-GEYJ01010726.1-	570.9	591
EOG090X026K	Duplicated	gb-GEYJ01095423.1-	912.6	589
EOG090X026K	Duplicated	gb-GEYJ01095424.1-	890.2	596
EOG090X026K	Duplicated	gb-GEYJ01095425.1-	887.4	567
EOG090X026V	Duplicated	gb-GEYJ01032815.1-	219.4	415
EOG090X026V	Duplicated	gb-GEYJ01032816.1-	218.5	437
EOG090X026V	Duplicated	gb-GEYJ01032817.1-	195.8	282
EOG090X0272	Complete	gb-GEYJ01008713.1-	544.9	410
EOG090X0279	Complete	gb-GEYJ01095720.1-	930.5	527
EOG090X027A	Complete	gb-GEYJ01064703.1-	678.6	569
EOG090X027R	Complete	gb-GEYJ01052788.1-	933.9	554
EOG090X027U	Duplicated	gb-GEYJ01083515.1-	355.2	412
EOG090X027U	Duplicated	gb-GEYJ01083517.1-	355.5	414
EOG090X027U	Duplicated	gb-GEYJ01083518.1-	360.0	372
EOG090X0289	Complete	gb-GEYJ01092523.1-	463.9	517
EOG090X028A	Duplicated	gb-GEYJ01024420.1-	564.3	479
EOG090X028A	Duplicated	gb-GEYJ01024422.1-	564.1	479
EOG090X028B	Complete	gb-GEYJ01116172.1-	323.2	383
EOG090X028J	Complete	gb-GEYJ01024009.1-	453.3	419
EOG090X0294	Complete	gb-GEYJ01033180.1-	1088.8	632
EOG090X0296	Complete	gb-GEYJ01003552.1-	840.6	634
EOG090X02BU	Complete	gb-GEYJ01019087.1-	796.5	507
EOG090X02BW	Complete	gb-GEYJ01113869.1-	645.1	552
EOG090X02C6	Duplicated	gb-GEYJ01003248.1-	691.7	490
EOG090X02C6	Duplicated	gb-GEYJ01003250.1-	671.6	496
EOG090X02CC	Complete	gb-GEYJ01100090.1-	943.8	622
EOG090X02D0	Complete	gb-GEYJ01055909.1-	102.4	204
EOG090X02DA	Duplicated	gb-GEYJ01007539.1-	744.0	571
EOG090X02DA	Duplicated	gb-GEYJ01007540.1-	743.9	571
EOG090X02DF	Complete	gb-GEYJ01071413.1-	991.7	491
EOG090X02DX	Duplicated	gb-GEYJ01077954.1-	586.7	389
EOG090X02DX	Duplicated	gb-GEYJ01077956.1-	576.0	366
EOG090X02DX	Duplicated	gb-GEYJ01077957.1-	586.7	357
EOG090X02DZ	Complete	gb-GEYJ01010421.1-	896.0	617
EOG090X02EM	Duplicated	gb-GEYJ01005535.1-	590.4	567
EOG090X02EM	Duplicated	gb-GEYJ01005536.1-	590.3	567
EOG090X02EP	Duplicated	gb-GEYJ01019079.1-	848.1	536
EOG090X02EP	Duplicated	gb-GEYJ01019080.1-	848.0	536
EOG090X02FO	Duplicated	gb-GEYJ01013466.1-	751.8	440
EOG090X02FO	Duplicated	gb-GEYJ01013467.1-	751.6	440
EOG090X02FO	Duplicated	gb-GEYJ01013468.1-	751.5	440
EOG090X02G1	Complete	gb-GEYJ01027443.1-	799.5	639
EOG090X02H3	Complete	gb-GEYJ01096239.1-	176.5	228
EOG090X02H9	Complete	gb-GEYJ01000073.1-	741.9	721
EOG090X02HV	Complete	gb-GEYJ01114975.1-	686.2	633
EOG090X02I4	Duplicated	gb-GEYJ01102873.1-	747.7	461
EOG090X02I4	Duplicated	gb-GEYJ01102874.1-	660.8	407
EOG090X02I4	Duplicated	gb-GEYJ01102876.1-	657.1	413
EOG090X02IK	Duplicated	gb-GEYJ01011242.1-	218.8	187
EOG090X02IK	Duplicated	gb-GEYJ01011242.1-	227.3	171
EOG090X02IW	Duplicated	gb-GEYJ01103299.1-	278.6	228
EOG090X02IW	Duplicated	gb-GEYJ01103300.1-	278.6	228
EOG090X02IY	Duplicated	gb-GEYJ01024609.1-	433.2	432
EOG090X02IY	Duplicated	gb-GEYJ01024610.1-	387.6	412
EOG090X02IY	Duplicated	gb-GEYJ01024612.1-	433.3	431
EOG090X02J8	Missing
EOG090X02LG	Missing
EOG090X02LQ	Complete	gb-GEYJ01018896.1-	794.5	550
EOG090X02LT	Complete	gb-GEYJ01110967.1-	514.7	435
EOG090X02MG	Duplicated	gb-GEYJ01023099.1-	464.0	443
EOG090X02MG	Duplicated	gb-GEYJ01023100.1-	464.2	443
EOG090X02MG	Duplicated	gb-GEYJ01023102.1-	463.9	443
EOG090X02MW	Complete	gb-GEYJ01089894.1-	381.3	427
EOG090X02NT	Duplicated	gb-GEYJ01004268.1-	698.8	580
EOG090X02NT	Duplicated	gb-GEYJ01004269.1-	700.6	659
EOG090X02NT	Duplicated	gb-GEYJ01004271.1-	699.9	657
EOG090X02PU	Complete	gb-GEYJ01091494.1-	853.4	530
EOG090X02QS	Duplicated	gb-GEYJ01076385.1-	800.9	489
EOG090X02QS	Duplicated	gb-GEYJ01076386.1-	806.6	493
EOG090X02QX	Complete	gb-GEYJ01012770.1-	834.6	561
EOG090X02RM	Complete	gb-GEYJ01088334.1-	305.0	289
EOG090X02RQ	Complete	gb-GEYJ01097828.1-	798.9	456
EOG090X02S0	Duplicated	gb-GEYJ01074827.1-	642.6	572
EOG090X02S0	Duplicated	gb-GEYJ01074828.1-	642.8	572
EOG090X02SD	Duplicated	gb-GEYJ01020308.1-	530.6	527
EOG090X02SD	Duplicated	gb-GEYJ01020309.1-	530.5	527
EOG090X02SJ	Complete	gb-GEYJ01000194.1-	559.8	675
EOG090X02T5	Duplicated	gb-GEYJ01056072.1-	823.7	432
EOG090X02T5	Duplicated	gb-GEYJ01056073.1-	823.7	432
EOG090X02T5	Duplicated	gb-GEYJ01056074.1-	823.7	432
EOG090X02VY	Duplicated	gb-GEYJ01085129.1-	695.7	620
EOG090X02VY	Duplicated	gb-GEYJ01085130.1-	695.7	620
EOG090X02WG	Complete	gb-GEYJ01009054.1-	767.5	647
EOG090X02Z1	Complete	gb-GEYJ01077571.1-	430.8	414
EOG090X02ZJ	Duplicated	gb-GEYJ01114460.1-	264.4	232
EOG090X02ZJ	Duplicated	gb-GEYJ01114461.1-	263.9	232
EOG090X0302	Complete	gb-GEYJ01078574.1-	955.0	581
EOG090X030C	Complete	gb-GEYJ01029006.1-	735.0	534
EOG090X030S	Duplicated	gb-GEYJ01115493.1-	847.3	500
EOG090X030S	Duplicated	gb-GEYJ01115494.1-	847.2	500
EOG090X030S	Duplicated	gb-GEYJ01115495.1-	825.7	500
EOG090X0318	Complete	gb-GEYJ01089956.1-	592.4	411
EOG090X031T	Duplicated	gb-GEYJ01010019.1-	546.3	371
EOG090X031T	Duplicated	gb-GEYJ01010020.1-	520.3	363
EOG090X031T	Duplicated	gb-GEYJ01010022.1-	516.4	354
EOG090X0324	Complete	gb-GEYJ01075014.1-	470.3	474
EOG090X032C	Complete	gb-GEYJ01078490.1-	687.0	468
EOG090X032R	Duplicated	gb-GEYJ01003598.1-	654.2	419
EOG090X032R	Duplicated	gb-GEYJ01003599.1-	653.9	419
EOG090X032R	Duplicated	gb-GEYJ01003600.1-	654.3	419
EOG090X033I	Complete	gb-GEYJ01091559.1-	870.1	487
EOG090X033O	Complete	gb-GEYJ01020422.1-	592.1	370
EOG090X0363	Duplicated	gb-GEYJ01028069.1-	770.4	491
EOG090X0363	Duplicated	gb-GEYJ01028070.1-	769.6	491
EOG090X0364	Duplicated	gb-GEYJ01078867.1-	561.2	391
EOG090X0364	Duplicated	gb-GEYJ01078868.1-	560.8	391
EOG090X0364	Duplicated	gb-GEYJ01078870.1-	561.2	391
EOG090X036X	Duplicated	gb-GEYJ01093736.1-	529.4	381
EOG090X036X	Duplicated	gb-GEYJ01093738.1-	529.7	381
EOG090X036X	Duplicated	gb-GEYJ01093740.1-	529.2	381
EOG090X037B	Duplicated	gb-GEYJ01094109.1-	270.3	228
EOG090X037B	Duplicated	gb-GEYJ01094110.1-	289.6	351
EOG090X037B	Duplicated	gb-GEYJ01094112.1-	287.7	301
EOG090X037N	Complete	gb-GEYJ01118900.1-	246.3	223
EOG090X0398	Duplicated	gb-GEYJ01113569.1-	204.0	202
EOG090X0398	Duplicated	gb-GEYJ01113570.1-	203.9	202
EOG090X0398	Duplicated	gb-GEYJ01113572.1-	210.9	174
EOG090X03A4	Duplicated	gb-GEYJ01026556.1-	385.6	366
EOG090X03A4	Duplicated	gb-GEYJ01026557.1-	385.5	366
EOG090X03A4	Duplicated	gb-GEYJ01026558.1-	385.6	366
EOG090X03AJ	Duplicated	gb-GEYJ01016813.1-	578.3	444
EOG090X03AJ	Duplicated	gb-GEYJ01016815.1-	577.2	444
EOG090X03AJ	Duplicated	gb-GEYJ01016822.1-	578.5	444
EOG090X03AK	Duplicated	gb-GEYJ01090312.1-	804.9	500
EOG090X03AK	Duplicated	gb-GEYJ01090313.1-	802.7	501
EOG090X03B0	Complete	gb-GEYJ01034928.1-	741.1	515
EOG090X03B7	Complete	gb-GEYJ01095798.1-	692.7	559
EOG090X03CE	Complete	gb-GEYJ01116928.1-	586.9	465
EOG090X03DA	Complete	gb-GEYJ01105496.1-	931.1	446
EOG090X03DI	Complete	gb-GEYJ01019191.1-	720.5	689
EOG090X03EV	Complete	gb-GEYJ01053992.1-	423.0	361
EOG090X03FQ	Complete	gb-GEYJ01004698.1-	290.6	442
EOG090X03G1	Complete	gb-GEYJ01024619.1-	654.0	418
EOG090X03G5	Complete	gb-GEYJ01089701.1-	341.6	253
EOG090X03GO	Complete	gb-GEYJ01088985.1-	808.8	647
EOG090X03H5	Complete	gb-GEYJ01069231.1-	460.0	343
EOG090X03I5	Duplicated	gb-GEYJ01003502.1-	431.0	431
EOG090X03I5	Duplicated	gb-GEYJ01003503.1-	430.7	431
EOG090X03JL	Complete	gb-GEYJ01098285.1-	739.9	446
EOG090X03K5	Duplicated	gb-GEYJ01006109.1-	507.5	309
EOG090X03K5	Duplicated	gb-GEYJ01006113.1-	506.1	309
EOG090X03K5	Duplicated	gb-GEYJ01006115.1-	507.7	309
EOG090X03KG	Duplicated	gb-GEYJ01017898.1-	244.2	350
EOG090X03KG	Duplicated	gb-GEYJ01058855.1-	239.1	370
EOG090X03KK	Complete	gb-GEYJ01084191.1-	436.2	383
EOG090X03KZ	Complete	gb-GEYJ01089759.1-	352.6	500
EOG090X03LH	Complete	gb-GEYJ01021362.1-	500.6	306
EOG090X03M6	Complete	gb-GEYJ01117413.1-	831.2	459
EOG090X03NS	Complete	gb-GEYJ01090468.1-	635.3	429
EOG090X03O4	Complete	gb-GEYJ01046174.1-	847.4	421
EOG090X03P9	Duplicated	gb-GEYJ01001743.1-	282.9	475
EOG090X03P9	Duplicated	gb-GEYJ01001744.1-	283.4	475
EOG090X03P9	Duplicated	gb-GEYJ01001745.1-	283.1	475
EOG090X03QA	Duplicated	gb-GEYJ01078753.1-	620.4	450
EOG090X03QA	Duplicated	gb-GEYJ01078754.1-	669.8	477
EOG090X03QF	Duplicated	gb-GEYJ01000857.1-	373.5	341
EOG090X03QF	Duplicated	gb-GEYJ01000858.1-	373.6	349
EOG090X03QT	Duplicated	gb-GEYJ01098567.1-	781.0	508
EOG090X03QT	Duplicated	gb-GEYJ01098568.1-	758.7	506
EOG090X03QW	Complete	gb-GEYJ01089522.1-	659.9	380
EOG090X03R5	Duplicated	gb-GEYJ01086093.1-	832.3	459
EOG090X03R5	Duplicated	gb-GEYJ01086094.1-	832.1	459
EOG090X03R5	Duplicated	gb-GEYJ01086095.1-	832.0	459
EOG090X03RD	Complete	gb-GEYJ01010108.1-	654.1	397
EOG090X03RJ	Duplicated	gb-GEYJ01096884.1-	653.1	406
EOG090X03RJ	Duplicated	gb-GEYJ01096885.1-	652.6	406
EOG090X03RP	Complete	gb-GEYJ01014723.1-	625.9	317
EOG090X03S1	Complete	gb-GEYJ01068846.1-	773.9	435
EOG090X03SL	Duplicated	gb-GEYJ01012652.1-	785.4	496
EOG090X03SL	Duplicated	gb-GEYJ01012654.1-	786.3	496
EOG090X03SL	Duplicated	gb-GEYJ01012658.1-	787.1	496
EOG090X03ST	Complete	gb-GEYJ01070887.1-	454.4	416
EOG090X03SX	Duplicated	gb-GEYJ01094373.1-	440.7	511
EOG090X03SX	Duplicated	gb-GEYJ01094374.1-	397.1	439
EOG090X03T7	Complete	gb-GEYJ01000016.1-	379.6	470
EOG090X03TK	Complete	gb-GEYJ01110384.1-	623.5	325
EOG090X03TW	Complete	gb-GEYJ01029241.1-	239.0	393
EOG090X03TX	Duplicated	gb-GEYJ01008123.1-	526.7	491
EOG090X03TX	Duplicated	gb-GEYJ01008124.1-	464.4	432
EOG090X03U0	Complete	gb-GEYJ01117224.1-	855.5	476
EOG090X03UT	Duplicated	gb-GEYJ01009942.1-	674.4	388
EOG090X03UT	Duplicated	gb-GEYJ01009943.1-	674.4	388
EOG090X03V0	Complete	gb-GEYJ01001238.1-	654.2	595
EOG090X03VW	Complete	gb-GEYJ01082689.1-	893.8	461
EOG090X03WO	Complete	gb-GEYJ01086540.1-	391.9	282
EOG090X03YC	Duplicated	gb-GEYJ01005725.1-	139.9	201
EOG090X03YC	Duplicated	gb-GEYJ01005726.1-	140.9	186
EOG090X03YC	Duplicated	gb-GEYJ01005727.1-	139.6	200
EOG090X03YJ	Duplicated	gb-GEYJ01022905.1-	486.1	345
EOG090X03YJ	Duplicated	gb-GEYJ01022906.1-	486.1	345
EOG090X03YR	Duplicated	gb-GEYJ01092021.1-	384.3	353
EOG090X03YR	Duplicated	gb-GEYJ01092027.1-	384.3	353
EOG090X03YR	Duplicated	gb-GEYJ01092028.1-	384.6	375
EOG090X03ZI	Complete	gb-GEYJ01072745.1-	739.0	434
EOG090X0424	Complete	gb-GEYJ01090616.1-	495.9	357
EOG090X0431	Duplicated	gb-GEYJ01074565.1-	331.9	226
EOG090X0431	Duplicated	gb-GEYJ01074566.1-	331.9	226
EOG090X0438	Complete	gb-GEYJ01050903.1-	527.5	382
EOG090X0439	Missing
EOG090X043F	Complete	gb-GEYJ01094509.1-	506.9	412
EOG090X043H	Duplicated	gb-GEYJ01016553.1-	500.1	544
EOG090X043H	Duplicated	gb-GEYJ01016555.1-	477.9	508
EOG090X043H	Duplicated	gb-GEYJ01016561.1-	433.3	471
EOG090X044C	Complete	gb-GEYJ01118843.1-	603.0	387
EOG090X0464	Complete	gb-GEYJ01063524.1-	69.0	129
EOG090X047B	Complete	gb-GEYJ01089648.1-	542.0	391
EOG090X047D	Duplicated	gb-GEYJ01098695.1-	598.5	522
EOG090X047D	Duplicated	gb-GEYJ01098698.1-	598.5	522
EOG090X047D	Duplicated	gb-GEYJ01098700.1-	598.6	522
EOG090X0484	Complete	gb-GEYJ01002161.1-	344.4	210
EOG090X0489	Complete	gb-GEYJ01086310.1-	759.6	435
EOG090X048D	Duplicated	gb-GEYJ01101943.1-	466.2	342
EOG090X048D	Duplicated	gb-GEYJ01101944.1-	465.2	342
EOG090X0491	Complete	gb-GEYJ01030682.1-	604.5	377
EOG090X049L	Duplicated	gb-GEYJ01020844.1-	676.1	594
EOG090X049L	Duplicated	gb-GEYJ01020846.1-	676.1	594
EOG090X049L	Duplicated	gb-GEYJ01020851.1-	628.7	558
EOG090X049M	Duplicated	gb-GEYJ01084837.1-	743.7	605
EOG090X049M	Duplicated	gb-GEYJ01084838.1-	794.3	633
EOG090X049M	Duplicated	gb-GEYJ01084847.1-	794.1	633
EOG090X04A7	Duplicated	gb-GEYJ01030576.1-	671.6	472
EOG090X04A7	Duplicated	gb-GEYJ01030579.1-	576.5	403
EOG090X04A7	Duplicated	gb-GEYJ01030584.1-	672.0	454
EOG090X04AR	Duplicated	gb-GEYJ01089178.1-	507.1	309
EOG090X04AR	Duplicated	gb-GEYJ01089179.1-	508.3	308
EOG090X04AR	Duplicated	gb-GEYJ01089181.1-	508.0	308
EOG090X04CK	Complete	gb-GEYJ01079942.1-	499.8	414
EOG090X04D9	Complete	gb-GEYJ01020170.1-	412.5	381
EOG090X04DJ	Duplicated	gb-GEYJ01084593.1-	363.6	251
EOG090X04DJ	Duplicated	gb-GEYJ01084594.1-	363.7	251
EOG090X04DO	Complete	gb-GEYJ01064167.1-	749.2	381
EOG090X04EN	Duplicated	gb-GEYJ01058575.1-	505.2	389
EOG090X04EN	Duplicated	gb-GEYJ01058576.1-	505.4	374
